Exit Trade Id,Column,Size,Entry Timestamp,Avg Entry Price,Entry Fees,Exit Timestamp,Avg Exit Price,Exit Fees,PnL,Return,Direction,Status,Position Id
380,AVGO,0.3183859253005856,2022-01-04,60.93276775773436,0.019400135643671778,2022-02-04,54.744967948913576,0.017430027275965754,-2.00693853062583,-0.1034497164085791,Long,Closed,12
381,AVGO,0.1745607505256217,2022-01-04,60.92130564882241,0.010634468837059147,2022-02-08,55.67815971946717,0.009719221348515628,-0.9356011787291829,-0.08797817672555294,Long,Closed,12
382,AVGO,0.18572573554638794,2022-01-04,60.92130564882241,0.011314654302073764,2022-02-09,56.7096871547699,0.010532448359425189,-0.8040530453101704,-0.07106297937558691,Long,Closed,12
383,AVGO,0.20513380916105461,2022-01-04,60.77541238498054,0.012467091845864888,2022-02-14,53.6707753944397,0.01100969059728882,-1.4808780310193275,-0.11878295670938653,Long,Closed,12
384,AVGO,0.47160143264088106,2022-01-04,60.775412384980534,0.028661771550096925,2022-02-15,55.914705205917365,0.02636945508080316,-2.347347695924904,-0.08189820687887474,Long,Closed,12
385,AVGO,0.0585719178030466,2022-01-04,60.640548201587585,0.003551833204795039,2022-02-18,53.801565526962285,0.0031512608737204605,-0.4072754251531285,-0.11466625870924775,Long,Closed,12
386,AVGO,0.01457354328019278,2022-01-04,60.640548201587585,0.0008837476537504447,2022-02-22,53.566873056411744,0.000780659142872209,-0.10475291767486676,-0.11853261191734513,Long,Closed,12
387,AVGO,0.40060324611277665,2022-01-04,60.576578977281,0.024267174176705517,2022-02-24,53.80249966049195,0.02155345601297464,-2.759538793920796,-0.11371487977243341,Long,Closed,12
388,AVGO,0.20480619002330158,2022-01-04,60.40903195083224,0.01237214367684573,2022-03-02,54.33866180419922,0.011128894295082745,-1.2667504197350283,-0.10238730270371171,Long,Closed,12
389,AVGO,0.600751034652717,2022-01-04,60.36088776865129,0.03626186577957345,2022-03-04,55.285766445159915,0.033212981393498285,-3.1183592332485786,-0.08599555390239026,Long,Closed,12
390,AVGO,0.39828295640926115,2022-01-04,60.26568738486058,0.024002796141678367,2022-03-08,53.42680640602112,0.021278986406895347,-2.7690915173318116,-0.11536537247523201,Long,Closed,12
391,AVGO,0.323138967079192,2022-01-04,60.26568738486058,0.019474191971861163,2022-03-09,55.381318773269655,0.01789586214387782,-1.6156998820992554,-0.08296620904393946,Long,Closed,12
392,AVGO,0.33053918396121773,2022-01-04,60.07179632037223,0.019856082534820116,2022-03-15,54.98615360069275,0.018175078340339157,-1.7190353553563245,-0.0865747486867948,Long,Closed,12
393,AVGO,0.16709787480505156,2022-01-04,60.071796320372236,0.010037869500856013,2022-03-16,56.31822801399231,0.009410656213924435,-0.6466618126464618,-0.06442221754240866,Long,Closed,12
394,AVGO,0.18140154095618044,2022-01-04,59.99864940755954,0.010883847457820799,2022-03-22,57.09316993904114,0.010356789005015141,-0.5482990892686184,-0.0503773221182571,Long,Closed,12
395,AVGO,0.4715595619808397,2022-01-04,59.96148981438361,0.028275413872589004,2022-03-24,58.50242665863038,0.027587378689959943,-0.7438979751919266,-0.026309003947527512,Long,Closed,12
396,AVGO,0.04060891100001385,2022-01-04,59.96148981438361,0.0024349708033005136,2022-03-25,58.730298048019414,0.0023849734464363075,-0.05481730111397039,-0.02251250858518177,Long,Closed,12
397,AVGO,0.016666228835486407,2022-01-04,59.96148981438361,0.0009993319105631936,2022-03-28,59.10479027366639,0.0009850539599743553,-0.016262336459386947,-0.016273208418033803,Long,Closed,12
398,AVGO,0.07359062900354729,2022-01-04,59.96148981438361,0.004412603751430235,2022-03-29,59.90702414894104,0.0044085955888512685,-0.01282936191929732,-0.002907435754941481,Long,Closed,12
399,AVGO,0.06339056324206993,2022-01-04,59.95124953942942,0.0038003434753702695,2022-03-31,58.80594379997254,0.0037277418994617695,-0.08012966128337881,-0.021084847146762373,Long,Closed,12
400,AVGO,21.25218753520097,2022-01-04,59.95124953942942,1.2740951981815691,2022-04-01,58.55379256439209,1.2443961804757169,-32.21750908452536,-0.025286579158689915,Long,Closed,12
401,AVGO,0.12365253881184657,2023-04-04,61.240821630477896,0.0075725830735320415,2023-04-05,60.65885675430298,0.007500621639093691,-0.08703463915097585,-0.01149338849185853,Long,Closed,13
402,AVGO,0.008078660999977672,2023-04-04,61.23539082600457,0.0004946999636844337,2023-04-11,59.941377386093144,0.00048424606777397423,-0.011432841941917774,-0.023110658542944064,Long,Closed,13
403,AVGO,0.017593667318006823,2023-04-04,61.231341034205144,0.0010772838435912251,2023-04-17,60.499737592697144,0.0010644122560326246,-0.015013283658224366,-0.013936237647615878,Long,Closed,13
404,AVGO,0.02340191105528433,2023-04-04,61.231341034205144,0.0014329303966782504,2023-04-19,61.188289323806764,0.0014319229043807296,-0.003872345598579931,-0.002702396157940828,Long,Closed,13
405,AVGO,0.16771829176282083,2023-04-04,61.231341034205144,0.0102696159206036,2023-04-20,61.04556134605408,0.010238457268662675,-0.05166672513019376,-0.005031027988742643,Long,Closed,13
406,AVGO,0.022687422111793865,2023-04-04,61.23134103420514,0.0013891812805142164,2023-04-21,61.033985715866095,0.0013847037971010513,-0.007251368490780385,-0.005219886412589891,Long,Closed,13
407,AVGO,0.1286916476365647,2023-04-04,61.23134103420514,0.007879962164688252,2023-04-24,61.19214405441284,0.007874917840776405,-0.020799203917312048,-0.0026395055563233033,Long,Closed,13
408,AVGO,0.07038076744917632,2023-04-04,61.231341034205144,0.004309508773929599,2023-04-25,59.98476693534852,0.004221773932169806,-0.09626612446589393,-0.02233807366822327,Long,Closed,13
409,AVGO,0.09623071761240709,2023-04-04,61.18162878837481,0.005887552043001202,2023-05-01,61.520989559173586,0.0059202089735046785,0.020849169486959748,0.003541228907138758,Long,Closed,13
410,AVGO,0.326746907359194,2023-04-04,61.1325004762616,0.019974855469752893,2023-05-03,59.1342097606659,0.019321920158427448,-0.692232086953666,-0.03465517375091316,Long,Closed,13
411,AVGO,0.07713635568583399,2023-04-04,61.1223598120948,0.004714756086823261,2023-05-05,60.76590083122254,0.004687260140087296,-0.03689796296288377,-0.007826059775606558,Long,Closed,13
412,AVGO,0.0652695023257408,2023-04-04,61.107408860858484,0.003988450164763785,2023-05-11,60.529633678436284,0.003950739066150936,-0.04565028784377598,-0.011445620719315035,Long,Closed,13
413,AVGO,0.22428518301646605,2023-04-04,61.107408860858484,0.013705486380019626,2023-05-12,60.8652278213501,0.013651168761250408,-0.08167427391052559,-0.005959239361953122,Long,Closed,13
414,AVGO,0.02190385986492771,2023-04-04,61.10740886085848,0.0013384881203970822,2023-05-15,61.699397624969485,0.0013514549593277852,0.010276895850974297,0.007677988092957804,Long,Closed,13
415,AVGO,0.0740986245135602,2023-04-04,61.11212027265163,0.00452832405331073,2023-05-17,63.4034020690918,0.004698104882799918,0.16055440055306475,0.03545558989659329,Long,Closed,13
416,AVGO,0.04005981375725298,2023-04-04,61.11212027265162,0.002448140156433262,2023-05-18,65.37360025405884,0.0026188542508187034,0.16564709997818286,0.0676624251037639,Long,Closed,13
417,AVGO,0.24879137511320693,2023-04-04,61.11212027265162,0.015204168438716647,2023-05-19,65.79307577514649,0.01636874979502612,1.1330084380756889,0.07451959261320318,Long,Closed,13
418,AVGO,0.42592936340924936,2023-04-04,61.14065618085325,0.026041600765534544,2023-05-23,66.20293544006348,0.028197774147809874,2.1019340073619186,0.08071447013901596,Long,Closed,13
419,AVGO,1.3293787185100712,2023-04-04,61.326965628392685,0.08152676297718364,2023-05-26,78.37596880340577,0.10419134496985687,22.478863884725982,0.2757237386085958,Long,Closed,13
420,AVGO,0.25371083791192106,2023-04-04,61.63658581012034,0.015637869831915584,2023-06-02,78.3055847015381,0.01986697550781014,4.193600830554758,0.26816957012878767,Long,Closed,13
421,AVGO,0.5010269709291428,2023-04-04,61.99955865303316,0.031063451070872775,2023-06-07,76.43762266540527,0.038297310549072795,7.164498716579919,0.2306407842526489,Long,Closed,13
422,AVGO,0.6387251054098506,2023-04-04,62.23624769111229,0.03975185386681906,2023-06-12,82.48703327560425,0.05268653902390618,12.842246764196185,0.32306032335552437,Long,Closed,13
423,AVGO,0.19612101031210827,2023-04-04,62.2362476911123,0.012205835775215494,2023-06-14,85.45916402053834,0.016760337588136155,4.525535639557242,0.37076819014282697,Long,Closed,13
424,AVGO,0.3129891511666614,2023-04-04,63.188718769437514,0.019777383450954967,2023-06-26,79.65637991333008,0.024931582734082282,5.109490316942112,0.25835016697799595,Long,Closed,13
425,AVGO,0.17488569804998022,2023-04-04,63.18871876943752,0.011050803190876876,2023-06-27,82.25170025634766,0.014384646015129099,3.3084073750461243,0.29938162121802986,Long,Closed,13
426,AVGO,0.0355765060169162,2023-04-04,63.18871876943752,0.0022480338335021,2023-06-28,82.20710586547852,0.0029246415964564636,0.6714350875243853,0.29867659352723536,Long,Closed,13
427,AVGO,0.31003367847913665,2023-04-04,63.18871876943752,0.019590630918472216,2023-06-29,83.62547896575929,0.02592671485833402,6.290566594084831,0.3211007659867317,Long,Closed,13
428,AVGO,0.6935302580913749,2023-04-04,68.5726448262343,0.047557204064344154,2023-07-10,85.09524084854127,0.05901612434803653,11.352346955277696,0.23870930132725207,Long,Closed,13
429,AVGO,0.03629952682831927,2023-04-04,68.57264482623428,0.00248915456055858,2023-07-11,85.51405294418335,0.0031041196590456985,0.6093718242673941,0.24481076182373276,Long,Closed,13
430,AVGO,0.3220305306504443,2023-04-04,68.96076393167004,0.022207471402974677,2023-07-17,88.25770606613159,0.028421675918467292,6.163575368170124,0.2775451223746359,Long,Closed,13
431,AVGO,0.11621527461968384,2023-04-04,69.30253803703437,0.008054013489814663,2023-07-20,86.12386293792726,0.010008908382639226,1.936831970951739,0.24048034851208322,Long,Closed,13
432,AVGO,0.3464653841854606,2023-04-04,69.30253803703437,0.024010930466027508,2023-07-21,86.9391975593567,0.030121422483178176,6.056359664200362,0.25223344312995627,Long,Closed,13
433,AVGO,0.12040628384935914,2023-04-04,69.30253803703438,0.008344461066367787,2023-07-24,87.40843761444093,0.010524525150233374,2.161195097648603,0.2589975650265977,Long,Closed,13
434,AVGO,0.2228878914949206,2023-04-04,69.30253803703437,0.015446696578320417,2023-07-25,88.99841676330567,0.0198366694587594,4.354689514401196,0.2819172042592488,Long,Closed,13
435,AVGO,0.4853267579386795,2023-04-04,70.07322376267346,0.03400841050704832,2023-08-01,89.19327320480348,0.04328788211442617,9.202175314754742,0.2705852810394396,Long,Closed,13
436,AVGO,0.1751812796513903,2023-04-04,70.34049577330748,0.012322338060880638,2023-08-07,86.96925759506226,0.015235385835834402,2.8854900510564714,0.23416741504737776,Long,Closed,13
437,AVGO,0.07863979458410597,2023-04-04,71.00391136105745,0.005583733004101381,2023-08-14,82.80433365249634,0.0065117157891060855,0.9158873362112514,0.16402778133167734,Long,Closed,13
438,AVGO,0.12049029654566823,2023-04-04,71.06877992167485,0.008563098367901062,2023-08-17,80.1866932373047,0.009661718447179371,1.080395262462857,0.12616873192916858,Long,Closed,13
439,AVGO,0.4194234147566078,2023-04-04,71.06877992167486,0.029807910357333416,2023-08-21,83.87463716125488,0.035178986729645,5.3060894752233025,0.178009441507786,Long,Closed,13
440,AVGO,0.1303522754462243,2023-04-04,71.14029783528099,0.00927329969875058,2023-08-23,84.98373962020875,0.011077823835423656,1.7841730131384996,0.1923989379291612,Long,Closed,13
441,AVGO,0.05042410921882734,2023-04-04,71.26916168428382,0.0035936839927024383,2023-08-28,83.48101998138428,0.004209456069240429,0.6079689364758943,0.1691770722496604,Long,Closed,13
442,AVGO,0.2620857303209405,2023-04-04,71.26916168428382,0.01867863028938592,2023-08-29,86.27799878311157,0.022612232321701013,3.8923111697032104,0.20838311532483408,Long,Closed,13
443,AVGO,0.4482846183131173,2023-04-04,71.28027559584736,0.031953851138736875,2023-08-31,89.47345225906372,0.0401095723951113,8.083657832839211,0.2529791416296374,Long,Closed,13
444,AVGO,0.0822878310201034,2023-04-04,71.83086964806222,0.005910806463626552,2023-09-06,84.5658807220459,0.006958742902921933,1.0350668899285664,0.17511432598885307,Long,Closed,13
445,AVGO,0.004036755576507289,2023-04-04,72.13768155648994,0.0002912021882994551,2023-09-13,82.690895526886,0.00033380293364453876,0.04197574022312692,0.1441463763313472,Long,Closed,13
446,AVGO,0.39502595877188895,2023-04-04,72.13768155648992,0.028496256820432404,2023-09-14,84.50480745315552,0.03338159258501663,4.823457915177534,0.16926636875755574,Long,Closed,13
447,AVGO,0.12991242490647537,2023-04-04,72.13768155648992,0.009371581138134322,2023-09-15,82.56970218658448,0.010726830234864692,1.3351506853569626,0.14246802814564374,Long,Closed,13
448,AVGO,0.011388592303749334,2023-04-04,72.21479374593451,0.0008224248442717598,2023-09-20,80.96165803909302,0.0009220393156428002,0.0978700072110902,0.11900176398215186,Long,Closed,13
449,AVGO,0.03896627211538117,2023-04-04,72.21479374593451,0.0028139413038600894,2023-09-21,78.79670254516601,0.0030704137531696873,0.25058809425244655,0.08905235297860893,Long,Closed,13
450,AVGO,0.4314350619310332,2023-04-04,72.21479374593451,0.031155994012112703,2023-09-22,80.81640599441529,0.034867031125244086,3.6450140879926796,0.11699238633103563,Long,Closed,13
451,AVGO,0.18462544662682134,2023-04-04,72.21479374593451,0.013332688548406368,2023-09-28,81.10103838729859,0.014973315434153985,1.612320881764479,0.12092991416627122,Long,Closed,13
452,AVGO,23.969925805036272,2023-04-04,72.23758974437011,1.731529666507126,2023-10-02,81.38862187957764,1.950879227827628,215.66715242609226,0.12455296412052284,Long,Closed,13
453,AXP,0.2146889067902702,2024-04-01,222.77956953103262,0.04782830223781958,2024-04-03,222.16637284088137,0.0476966557107684,-0.22717148500457254,-0.004749729226744682,Long,Closed,14
454,AXP,0.05737464008597826,2024-04-01,222.70241238090935,0.012777470756632513,2024-04-05,218.75416988372805,0.012550941764385842,-0.2518574047689591,-0.019711053115750648,Long,Closed,14
455,AXP,0.1182375250602945,2024-04-01,222.70241238090932,0.026331782064873195,2024-04-08,220.37669500732423,0.026056794998633375,-0.327375643305938,-0.012432718852805152,Long,Closed,14
456,AXP,0.023130575765916817,2024-04-01,222.5642059016811,0.005148038227389443,2024-04-11,214.56511860656738,0.004963014732652135,-0.19513454769785243,-0.037904642327565935,Long,Closed,14
457,AXP,0.22112433352156202,2024-04-01,222.56420590168113,0.04921436169576013,2024-04-12,214.56511860656738,0.04744556884885212,-1.865452777457436,-0.03790464232756603,Long,Closed,14
458,AXP,0.08005435244088588,2024-04-01,222.5642059016811,0.017817233379977333,2024-04-15,214.76179756164552,0.017192616632838158,-0.6596265971537313,-0.03702183066732138,Long,Closed,14
459,AXP,0.09067887187198309,2024-04-01,222.56420590168113,0.020181871110246236,2024-04-16,214.70279082489014,0.0194690068597674,-0.7525151284508192,-0.037286687856642665,Long,Closed,14
460,AXP,0.41670173757626827,2024-04-01,222.47925296881843,0.09270749128676778,2024-04-19,227.1912334213257,0.09467098172876197,1.7761119689696567,0.019158235697215874,Long,Closed,14
461,AXP,0.02184485792899693,2024-04-01,222.47925296881846,0.004860027673252735,2024-04-22,229.11858347320558,0.0050050629048652,0.13517014103387479,0.027812627853494205,Long,Closed,14
462,AXP,0.16729842883779966,2024-04-01,222.47925296881846,0.03722042947068708,2024-04-23,234.97931436157228,0.03931167010207446,2.0147085318109936,0.05412910491528529,Long,Closed,14
463,AXP,0.04197335051234141,2024-04-01,222.47925296881846,0.009338199666583183,2024-04-24,235.13659957122803,0.009869470912083221,0.5120635749204642,0.05483536368930274,Long,Closed,14
464,AXP,0.007955241671139035,2024-04-01,222.47925296881846,0.0017698762241812552,2024-04-25,233.1502885360718,0.001854766891000248,0.081266023703639,0.04591621865603893,Long,Closed,14
465,AXP,0.12324924200992271,2024-04-01,222.50202656636685,0.027423206119973727,2024-04-29,234.9399663696289,0.028956172772893495,1.4765872740242292,0.05384444355500107,Long,Closed,14
466,AXP,0.26857732938528756,2024-04-01,222.6419639003261,0.059796584073439435,2024-05-07,230.75094559478762,0.06197447272097784,2.0561175907382445,0.03438520147259277,Long,Closed,14
467,AXP,0.01617688190319555,2024-04-01,222.64196390032612,0.003601652756710756,2024-05-08,232.30462698364258,0.00375796451628028,0.1489521422961864,0.0413566083011856,Long,Closed,14
468,AXP,0.12100550961504553,2024-04-01,222.6444010632379,0.0269411992135911,2024-05-10,238.26366684722902,0.028831216429598374,1.8342448003615006,0.06808326481012761,Long,Closed,14
469,AXP,0.11229658570949752,2024-04-01,222.7278342200917,0.02501157532538488,2024-05-14,237.5064772720337,0.02667116648153976,1.607908414345552,0.06428657105470245,Long,Closed,14
470,AXP,0.05765602082175647,2024-04-01,222.7278342200917,0.0128416006473771,2024-05-15,237.67366048431398,0.013703317517666685,0.8351719521233109,0.06503643704991051,Long,Closed,14
471,AXP,0.07487775191376045,2024-04-01,222.76984728499295,0.016680505358870407,2024-05-17,238.77499247741702,0.01787893464993405,1.1638698510532404,0.06977425599603929,Long,Closed,14
472,AXP,0.09160801302212462,2024-04-01,222.76984728499295,0.020407503071018396,2024-05-20,238.26366684722902,0.02182686109524012,1.3771236600535133,0.06748124232842068,Long,Closed,14
473,AXP,0.14692302375420674,2024-04-01,222.8231419493653,0.032737849777610455,2024-05-22,236.09046810150147,0.03468712545301869,1.8818507001744822,0.05748241600953609,Long,Closed,14
474,AXP,0.02900883837144619,2024-04-01,222.87985788647526,0.0064654857736790436,2024-05-24,234.21228778839114,0.006794226401060079,0.31548091520568206,0.048794619035428574,Long,Closed,14
475,AXP,0.10078747642563002,2024-04-01,223.01518971098804,0.0224771381755515,2024-06-04,233.29778250122072,0.023513494753993544,0.9903659455103869,0.04406103382803065,Long,Closed,14
476,AXP,0.18392888734058843,2024-04-01,223.04313190447107,0.041024075080145724,2024-06-14,221.0748625946045,0.04066205349599908,-0.4437077127265354,-0.010815788335499479,Long,Closed,14
477,AXP,0.032508041505849405,2024-04-01,223.04618958917936,0.007250794788885938,2024-06-18,225.49004281616212,0.007330239671023558,0.06486384767704917,0.008945756922602051,Long,Closed,14
478,AXP,0.02341716733653243,2024-04-01,223.04618958917936,0.005223109945385275,2024-06-20,226.37508286285401,0.005301063196220847,0.06742907769348963,0.012909756524091258,Long,Closed,14
479,AXP,0.0004917633084975392,2024-04-01,223.04618958917936,0.00010968593214013425,2024-06-21,226.54223557281495,0.0001114051592797164,0.0014981360481523126,0.013658415613755867,Long,Closed,14
480,AXP,0.07097701081000984,2024-04-01,223.08409688119445,0.015833842355876388,2024-06-25,226.74873627471925,0.016093947505726822,0.22817735998739513,0.014410738395579098,Long,Closed,14
481,AXP,0.01669882564404901,2024-04-01,223.08409688119443,0.0037252424377788662,2024-06-26,226.8372235031128,0.0037879152448586566,0.05515964939681603,0.014806995871575909,Long,Closed,14
482,AXP,12.158378226917312,2024-04-01,223.10560013591086,2.7126022709955344,2024-07-01,229.91507528686526,2.7953944454078776,77.28417769569516,0.02849078853986384,Long,Closed,14
483,BAC,0.018817757143001046,2021-04-01,35.37172289085388,0.0006656164910896191,2021-04-05,35.6137607498169,0.0006701711007389972,0.0032188220575493113,0.004835850824969908,Long,Closed,15
484,BAC,0.034102364571719335,2021-04-01,35.37172289085388,0.001206259389553729,2021-04-06,35.51532976531983,0.001211156723541772,0.0024799178749472057,0.002055874463173864,Long,Closed,15
485,BAC,0.21622129772704213,2021-04-01,35.37172289085388,0.007648119826301748,2021-04-07,35.83746475982666,0.00774882313761686,0.08530636835119307,0.011153900604149268,Long,Closed,15
486,BAC,0.08179092865939452,2021-04-01,35.37599351812746,0.002893435362096367,2021-04-12,35.84641719055176,0.002931911751127313,0.03265104191772306,0.011284524391126045,Long,Closed,15
487,BAC,0.10906103699036507,2021-04-01,35.37477255800156,0.0038580093784739557,2021-04-14,35.68534588050842,0.0038918808270881006,0.02612155840857932,0.006770734813224258,Long,Closed,15
488,BAC,0.18862512024279354,2021-04-01,35.3562812682456,0.006669082805560843,2021-04-21,34.64736720466614,0.0065353638050763725,-0.14692344709512092,-0.022030532740216137,Long,Closed,15
489,BAC,0.051248737400772626,2021-04-01,35.3562812682456,0.0018119647741841717,2021-04-22,34.32521695899963,0.0017591240301563194,-0.056411832832196265,-0.03113296330917653,Long,Closed,15
490,BAC,0.027474907665688164,2021-04-01,35.3562812682456,0.0009714105632471461,2021-04-23,35.05898075294495,0.0009632422590403009,-0.010102957029134446,-0.01040029562306091,Long,Closed,15
491,BAC,0.059020756034492194,2021-04-01,35.35628126824561,0.0020867544510200066,2021-04-26,35.26477990150452,0.0020813539711767616,-0.009568588265445307,-0.0045853925270259565,Long,Closed,15
492,BAC,0.1576191987689235,2021-04-01,35.35628126824561,0.00557282872494956,2021-04-27,35.68534588050842,0.005624695625477643,0.04066937617764399,0.007297797614982687,Long,Closed,15
493,BAC,0.29110042160358063,2021-04-01,35.35693089061465,0.010292417488866569,2021-04-29,36.78596488189697,0.010708409886214722,0.394991569973051,0.03837694792310139,Long,Closed,15
494,BAC,0.03234605312891148,2021-04-01,35.35693089061465,0.0011436571650630708,2021-04-30,36.26697935676575,0.001173093641099081,0.027119725229845813,0.02371315990343151,Long,Closed,15
495,BAC,0.36856575829537874,2021-04-01,35.361524095543466,0.013033046942754263,2021-05-04,36.687541522979735,0.01352177156141022,0.46216980015177217,0.035461377694854024,Long,Closed,15
496,BAC,0.02313697708012441,2021-04-01,35.367953017395095,0.0008183075183343859,2021-05-10,37.62709683990479,0.0008705772771764987,0.05058087404660049,0.061811571949814945,Long,Closed,15
497,BAC,0.04719225668254268,2021-04-01,35.3679530173951,0.0016690935171330165,2021-05-11,37.197586055755615,0.0017554380291141891,0.08291998043492245,0.04967964921303693,Long,Closed,15
498,BAC,0.35738729957773074,2021-04-01,35.3679530173951,0.012640057220478867,2021-05-12,36.848612833023076,0.013169226233579431,0.5033597296464841,0.03982258314708907,Long,Closed,15
499,BAC,0.20428698296506198,2021-04-01,35.38355024065856,0.007228398725256818,2021-05-17,38.244517162323,0.0078128570260465,0.5694170450383669,0.0787749910708108,Long,Closed,15
500,BAC,0.13857580017888438,2021-04-01,35.39732484727708,0.00490521261490332,2021-05-21,37.94029465484619,0.005257606690817962,0.3422312566089118,0.06976889351730098,Long,Closed,15
501,BAC,0.07623924857666253,2021-04-01,35.43073393330379,0.0027012125315947354,2021-05-27,38.07450867271424,0.0029027719311333546,0.19595541507588612,0.07254350140312657,Long,Closed,15
502,BAC,0.10163886030897373,2021-04-01,35.43943742058815,0.0036020240294197692,2021-06-01,38.405596097946166,0.0039035010168820172,0.29397146241594,0.08161285433270522,Long,Closed,15
503,BAC,0.22097784892334005,2021-04-01,35.44012428972866,0.007831482431120041,2021-06-03,38.863790500640874,0.008588036825838957,0.7401348754619442,0.094507634023523,Long,Closed,15
504,BAC,0.018977110105140582,2021-04-01,35.45601518189425,0.0006728527039963423,2021-06-07,38.74697805595398,0.0007353056688093047,0.06104480644015572,0.09072536392822086,Long,Closed,15
505,BAC,0.18777960739032196,2021-04-01,35.503063015822086,0.006666751234264922,2021-06-15,37.19241591262818,0.006983977257970882,0.30357529521371585,0.04553571665512846,Long,Closed,15
506,BAC,0.30398891916958704,2021-04-01,35.50306301582209,0.010792537753389482,2021-06-16,37.39910725402832,0.01136891419205953,0.5542149867245844,0.05135168385679521,Long,Closed,15
507,BAC,0.08544484338881375,2021-04-01,35.5011764343934,0.0030333924605553783,2021-06-21,35.71875354576111,0.003051983302761194,0.012505466442487742,0.004122600885016406,Long,Closed,15
508,BAC,0.031365995880058506,2021-04-01,35.5011764343934,0.0011135297537784095,2021-06-22,35.916435264587406,0.0011265547605354368,0.010784922242709381,0.009685347163929959,Long,Closed,15
509,BAC,0.10111065534859875,2021-04-01,35.5011764343934,0.0035895472149277343,2021-06-23,36.12311898040772,0.0036524322333444307,0.055643038968411204,0.015501408850957606,Long,Closed,15
510,BAC,0.16103229338701297,2021-04-01,35.5011764343934,0.005716835859167329,2021-06-24,36.68922677612305,0.005908150330355299,0.17968948499842669,0.03143163271170046,Long,Closed,15
511,BAC,0.40778009955323213,2021-04-01,35.5011764343934,0.014476673260673747,2021-06-25,37.39910725402832,0.015250611679249676,0.7442111336359539,0.05140760727518938,Long,Closed,15
512,BAC,30.324671966912014,2021-04-01,35.51723251632013,1.077048425229945,2021-07-01,37.327217100143436,1.1319356139995584,52.67820473038006,0.04890978297390232,Long,Closed,15
513,C,0.027992672172400646,2021-04-01,61.80061837569096,0.001729964450242328,2021-04-06,61.57976371574402,0.0017237821381487146,-0.009636058682032772,-0.005570090576533422,Long,Closed,16
514,C,0.000681260775024839,2021-04-01,61.79835846889523,4.210079758578169e-05,2021-04-12,61.65609576988221,4.2003879589195646e-05,-0.00018102267376171602,-0.004299744521297338,Long,Closed,16
515,C,0.05079690104589929,2021-04-01,61.79835846889524,0.0031391650999434313,2021-04-14,61.84271277236939,0.00314141816110802,-0.004027522096515288,-0.0012829914860444257,Long,Closed,16
516,C,0.030995034130667065,2021-04-01,61.755554082307235,0.0019141155065393327,2021-04-23,60.54494965553284,0.0018765927810127597,-0.04131343381416094,-0.021583563621431445,Long,Closed,16
517,C,0.11641616254718912,2021-04-01,61.755554082307235,0.007189344622237472,2021-04-26,61.24047879219056,0.0071293815335393435,-0.07428181485404042,-0.01033220950686893,Long,Closed,16
518,C,0.06499077915439067,2021-04-01,61.75555408230724,0.004013541576920183,2021-04-27,61.91056136894226,0.004023615621253277,0.002036887134844158,0.0005075036836686111,Long,Closed,16
519,C,0.15544273300957734,2021-04-01,61.750581113302225,0.00959867909318109,2021-05-04,61.777437808990484,0.009602853771358676,-0.015026854687150953,-0.0015655127691294249,Long,Closed,16
520,C,0.13321164832866295,2021-04-01,61.750581113302225,0.008225896695355622,2021-05-05,62.956089368820194,0.008386484437147151,0.1439753606588576,0.01750269496335199,Long,Closed,16
521,C,0.03509398153491894,2021-04-01,61.75092743958177,0.0021670859073287573,2021-05-10,64.168911151886,0.0022519425830801413,0.08043764726093025,0.03711788581564792,Long,Closed,16
522,C,0.14728630720747837,2021-04-01,61.75092743958177,0.00909506606921276,2021-05-11,63.946858079910285,0.009418496584110687,0.30491695224441534,0.03352553460568777,Long,Closed,16
523,C,0.1958248747509792,2021-04-01,61.75092743958177,0.012092367631612654,2021-05-12,63.400229827880864,0.012415342065228065,0.2984667239183194,0.02468224031975691,Long,Closed,16
524,C,0.13793405814669768,2021-04-01,61.7635839646032,0.008519301781921847,2021-05-17,66.1248113746643,0.009120863577092363,0.5839216298113262,0.06854101952937143,Long,Closed,16
525,C,0.033363066708918865,2021-04-01,61.7635839646032,0.0020606225719929255,2021-05-18,65.44155942153931,0.0021833311125164937,0.11846458683901634,0.057489706484405434,Long,Closed,16
526,C,0.03336162188363723,2021-04-01,61.7635839646032,0.002060533334405329,2021-05-19,65.30487852859497,0.0021786766646278446,0.11390412022344008,0.055278950513222604,Long,Closed,16
527,C,0.10709607972679969,2021-04-01,61.77195498457335,0.00661553421590801,2021-05-21,66.32127681350708,0.007102748749202506,0.4734962503292473,0.0715733960215408,Long,Closed,16
528,C,0.09241316142124667,2021-04-01,61.8049177591928,0.005711587841507039,2021-05-27,67.26931177520753,0.006216569767778423,0.4930537686619786,0.08632516602106094,Long,Closed,16
529,C,0.06276714213853651,2021-04-01,61.806575363092854,0.003879422100911338,2021-06-01,68.12344534683228,0.004275913977051446,0.38833654006206497,0.10010164657535732,Long,Closed,16
530,C,0.008287638667452413,2021-04-01,61.806575363092854,0.0005122305638819693,2021-06-02,68.20884421539307,0.0005652902547817294,0.05198217008108579,0.10148197656761204,Long,Closed,16
531,C,0.002823681450641047,2021-04-01,61.880700026563694,0.00017473138481768712,2021-06-07,67.73906274414063,0.0001912735349544399,0.016176145216976908,0.09257721635901062,Long,Closed,16
